CBO before,CBO after,,WMC before,WMC after,,DIT before,DIT after,,NOC before,NOC after,,LCOM5 before,LCOM5 after,,CC before,CC after,,loc before,loc after,,LLOC before,LLOC after,,RFC before,RFC after,,CLOC before,CLOC after,,NOA before,NOA after,,NPM before,NPM after
,,,,,,,,,,,,,,,1,0,,24,12,,20,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,0,,24,12,,20,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,1,,24,11,,20,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,11,,20,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,11,,20,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,11,,20,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,6,,20,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,6,,20,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,6,,20,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,6,,20,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,41,,20,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,1,0,,24,41,,20,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,1,0,,24,41,,20,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,1,0,,24,41,,20,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,1,1,,24,14,,20,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,14,,20,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,14,,20,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,14,,20,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0.555556,,24,19,,20,18,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0.555556,,24,19,,20,18,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,28,,20,25,,,,,0,1,,,,,,
,,,,,,,,,,,,,,,1,0,,24,28,,20,25,,,,,0,1,,,,,,
,,,,,,,,,,,,,,,1,0,,24,7,,20,7,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,7,,20,7,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0.578313,,24,57,,20,49,,,,,0,4,,,,,,
,,,,,,,,,,,,,,,1,0.578313,,24,57,,20,49,,,,,0,4,,,,,,
,,,,,,,,,,,,,,,1,0,,24,57,,20,48,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,0,,24,57,,20,48,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,1,,24,11,,20,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,11,,20,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,10,,20,10,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,10,,20,10,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,34,,20,32,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,34,,20,32,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,3,,20,3,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,3,,20,3,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,4,,20,4,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,0,,24,4,,20,4,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,0,,24,1,,20,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,1,,20,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,4,,20,4,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,4,,20,4,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,12,,20,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,12,,20,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,12,,20,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,1,,20,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,1,,20,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,12,,20,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,0,,24,12,,20,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,0,,24,12,,20,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,0,,24,12,,20,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,0,,24,12,,20,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,0,,24,12,,20,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,0,,24,12,,20,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,0,,24,12,,20,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,0,,24,12,,20,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,1,,24,11,,20,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,11,,20,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,11,,20,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,11,,20,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,6,,20,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,6,,20,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,6,,20,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,6,,20,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,41,,20,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,1,0,,24,41,,20,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,1,0,,24,41,,20,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,1,0,,24,41,,20,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,1,1,,24,14,,20,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,14,,20,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,14,,20,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,14,,20,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0.555556,,24,19,,20,18,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0.555556,,24,19,,20,18,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,28,,20,25,,,,,0,1,,,,,,
,,,,,,,,,,,,,,,1,0,,24,28,,20,25,,,,,0,1,,,,,,
,,,,,,,,,,,,,,,1,0,,24,7,,20,7,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,7,,20,7,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0.578313,,24,57,,20,49,,,,,0,4,,,,,,
,,,,,,,,,,,,,,,1,0.578313,,24,57,,20,49,,,,,0,4,,,,,,
,,,,,,,,,,,,,,,1,0,,24,57,,20,48,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,0,,24,57,,20,48,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,1,,24,11,,20,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,11,,20,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,10,,20,10,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,10,,20,10,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,34,,20,32,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,34,,20,32,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,3,,20,3,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,3,,20,3,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,4,,20,4,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,0,,24,4,,20,4,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,1,0,,24,1,,20,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,1,,20,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,4,,20,4,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,4,,20,4,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,12,,20,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,12,,20,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,1,,24,12,,20,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,1,,20,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,1,0,,24,1,,20,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.555556,,4,19,,4,18,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.555556,,4,19,,4,18,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,28,,4,25,,,,,0,1,,,,,,
,,,,,,,,,,,,,,,0,0,,4,28,,4,25,,,,,0,1,,,,,,
,,,,,,,,,,,,,,,0,0,,4,7,,4,7,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,7,,4,7,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.578313,,4,57,,4,49,,,,,0,4,,,,,,
,,,,,,,,,,,,,,,0,0.578313,,4,57,,4,49,,,,,0,4,,,,,,
,,,,,,,,,,,,,,,0,0,,4,57,,4,48,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,57,,4,48,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,10,,4,10,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,10,,4,10,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,34,,4,32,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,34,,4,32,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,3,,4,3,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,3,,4,3,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,12,,4,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,12,,4,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,12,,4,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.555556,,4,19,,4,18,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.555556,,4,19,,4,18,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,28,,4,25,,,,,0,1,,,,,,
,,,,,,,,,,,,,,,0,0,,4,28,,4,25,,,,,0,1,,,,,,
,,,,,,,,,,,,,,,0,0,,4,7,,4,7,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,7,,4,7,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.578313,,4,57,,4,49,,,,,0,4,,,,,,
,,,,,,,,,,,,,,,0,0.578313,,4,57,,4,49,,,,,0,4,,,,,,
,,,,,,,,,,,,,,,0,0,,4,57,,4,48,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,57,,4,48,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,10,,4,10,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,10,,4,10,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,34,,4,32,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,34,,4,32,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,3,,4,3,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,3,,4,3,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,12,,4,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,12,,4,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,12,,4,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.555556,,4,19,,4,18,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.555556,,4,19,,4,18,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,28,,4,25,,,,,0,1,,,,,,
,,,,,,,,,,,,,,,0,0,,4,28,,4,25,,,,,0,1,,,,,,
,,,,,,,,,,,,,,,0,0,,4,7,,4,7,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,7,,4,7,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.578313,,4,57,,4,49,,,,,0,4,,,,,,
,,,,,,,,,,,,,,,0,0.578313,,4,57,,4,49,,,,,0,4,,,,,,
,,,,,,,,,,,,,,,0,0,,4,57,,4,48,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,57,,4,48,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,10,,4,10,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,10,,4,10,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,34,,4,32,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,34,,4,32,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,3,,4,3,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,3,,4,3,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,12,,4,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,12,,4,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,12,,4,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,6,,4,6,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,0,,4,41,,4,32,,,,,0,18,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,14,,4,14,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.555556,,4,19,,4,18,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.555556,,4,19,,4,18,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,28,,4,25,,,,,0,1,,,,,,
,,,,,,,,,,,,,,,0,0,,4,28,,4,25,,,,,0,1,,,,,,
,,,,,,,,,,,,,,,0,0,,4,7,,4,7,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,7,,4,7,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.578313,,4,57,,4,49,,,,,0,4,,,,,,
,,,,,,,,,,,,,,,0,0.578313,,4,57,,4,49,,,,,0,4,,,,,,
,,,,,,,,,,,,,,,0,0,,4,57,,4,48,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,57,,4,48,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,11,,4,11,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,10,,4,10,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,10,,4,10,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,34,,4,32,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,34,,4,32,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,3,,4,3,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,3,,4,3,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,4,,4,4,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,12,,4,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,12,,4,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,1,,4,12,,4,12,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,1,,4,1,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,12,,4,12,,,,,0,3,,,,,,
